	File.Name	Valence	Arousal	Dominance	StdDev.Valenence	StdDev.Arousal	StdDev.Dominance	Tokens	Alphabetic.Token	Non.Stopword.Tokens	Recognized.Tokens	NumberCount	DTAClass	DTASubClass	year	pubPlaces	publisher	scaled.valence	scaled.arousal	scaled.dominance
118	brentano_kasperl_1838	0.52673	-0.28412	0.35369	0.83984	0.76164	0.76336	14734	12516	12516	9722	2	Belletristik	Novelle	1838	Berlin	Schrag	1.13980182400598	-0.726358704557392	1.57114635119587
119	brockes_vergnuegen02_1727	0.48164	-0.16359	0.14966	0.84586	0.74977	0.68583	115083	94505	94505	68052	488	Belletristik	Lyrik	1727	Hamburg	Brönner	0.703620428921137	0.168744216010952	-0.737867061074458
120	brockes_vergnuegen03_1730	0.33769	-0.10078	0.12114	0.76577	0.64199	0.64294	148880	123046	123046	71680	74	Belletristik	Lyrik	1730	Hamburg	Richter	-0.688890367762451	0.635195841671765	-1.06062872611367
121	brockes_vergnuegen04_1735	0.47218	-0.1321	0.14515	0.84166	0.73424	0.68288	109513	88810	88810	64428	352	Belletristik	Lyrik	1735	Hamburg	Winter	0.612108430750753	0.402601272085765	-0.788906861541738
122	brockes_vergnuegen05_1736	0.45473	-0.08961	0.1578	0.82717	0.70724	0.68035	97738	79442	79442	58659	255	Belletristik	Lyrik	1736	Hamburg	Costenoble	0.443304586345553	0.718148630377883	-0.645746445596928
123	brockes_vergnuegen06_1740	0.42914	-0.07254	0.15734	0.83144	0.70521	0.68407	152364	121962	121962	90696	357	Belletristik	Lyrik	1740	Hamburg	Voß	0.195757859793743	0.844917126636919	-0.650952278904012
124	brockes_vergnuegen07_1743	0.47257	-0.15491	0.12987	0.8464	0.74208	0.69703	140118	113478	113478	83068	301	Belletristik	Lyrik	1743	Hamburg	Cotta	0.615881124121414	0.233205290851517	-0.961831063568354
125	brockes_vergnuegen08_1746	0.4696	-0.10967	0.14993	0.83119	0.70569	0.67831	117072	91423	91423	66983	287	Belletristik	Lyrik	1746	Hamburg	Decker	0.587150613067921	0.569175224697961	-0.734811463263778
126	brockes_vergnuegen09_1748	0.40107	-0.05975	0.15121	0.81887	0.67475	0.69562	115865	94802	94802	70524	357	Belletristik	Lyrik	1748	Hamburg;Leipzig	Academische Buchdruckerey	-0.0757793271663705	0.939900668942313	-0.72032566623537
127	bruce_reisen_1784	0.50541	-0.28065	0.28393	0.84408	0.71984	0.79754	151686	128839	128839	94022	1050	Belletristik	Reiseliteratur	1784	Leipzig	Meyer	0.93356125307653	-0.700589127403388	0.781670413147649
128	brunn_griechen0201_1856	0.27689	-0.14754	0.10798	0.73205	0.60805	0.67698	158032	133138	133138	85994	2645	Fachtext	Kunst	1856	Braunschweig	Schaub	-1.2770435906757	0.287937793337111	-1.20956082681198
129	brunner_rechtsgeschichte01_1887	0.42681	-0.30583	0.20013	0.7472	0.52521	0.66754	191132	157058	157058	85441	6457	Fachtext	Recht	1887	Leipzig	Weidmann	0.173218435297232	-0.88758565556991	-0.166696611055915
130	brunner_rechtsgeschichte02_1892	0.34605	-0.25414	0.15262	0.78992	0.57375	0.69458	332563	265284	265284	138667	13974	Fachtext	Recht	1892	Leipzig	Rohrlach	-0.608019299611879	-0.503715499059682	-0.704368655446265
131	buecher_volkswirtschaft_1893	0.46813	-0.28461	0.29116	0.69405	0.52901	0.67286	68588	59487	59487	38508	672	Fachtext	Ökonomie	1893	Tübingen	Rhete	0.572930461132354	-0.729997636201618	0.863492532300295
132	buechner_danton_1835	0.51617	-0.2846	0.32215	0.83224	0.75243	0.74787	28104	22022	22022	15204	162	Belletristik	Drama	1835	Frankfurt (Main)	Cassirer	1.03764889581578	-0.729923372290512	1.21420725879276
133	buechner_kraft_1855	0.31076	-0.12841	0.15291	0.81925	0.64473	0.73299	58025	50520	50520	34557	53	Fachtext	Philosophie	1855	Frankfurt (Main)	Spoor	-0.949399681792941	0.430004655284116	-0.701086717057016
134	buechner_werke_1879	0.38064	-0.12995	0.26051	0.75469	0.65133	0.75629	172925	141772	141772	98271	764	Belletristik	Drama	1879	Frankfurt (Main)	Förster	-0.273410418352516	0.418568012973693	0.516625595643503
135	buerger_candidatus_1692	0.22487	-0.07912	0.05019	0.76322	0.74604	0.74761	111157	90760	90760	61772	609	Fachtext	Medizin	1692	Hannover;Wolfenbüttel	Voß	-1.78026284488536	0.796051473128749	-1.86357192858673
136	buerger_gedichte_1778	0.45633	-0.09575	0.11498	0.83666	0.6608	0.69559	46758	35395	35395	20292	281	Belletristik	Lyrik	1778	Göttingen	Maurer	0.458782302738007	0.672550588958405	-1.13034162431288
137	buerger_muenchhausen_1786	0.47827	-0.1933	0.30389	0.79737	0.72691	0.74304	16349	14154	14154	10632	81	Belletristik	Roman	1786	Göttingen	Max	0.67102048876953	-0.0518938638868784	1.00755831055938
138	buesch_handlung01_1792	0.42049	-0.20901	0.258	0.81471	0.67204	0.73518	67824	57167	57167	41757	1011	Fachtext	Ökonomie	1792	Hamburg	Andreae;Steckh	0.112081455547039	-0.168562468235412	0.488219853033109
139	buesch_handlung02_1792	0.42402	-0.19817	0.25826	0.82266	0.67812	0.74095	82702	70815	70815	51658	875	Fachtext	Ökonomie	1792	Hamburg	Literarische Anstalt	0.14622916733789	-0.0880603885958127	0.491162280554504
140	burckhardt_cicerone_1855	0.36212	-0.24218	0.10799	0.76327	0.6393	0.72571	401389	341892	341892	213874	2023	Fachtext	Kunst	1855	Basel	Fischer	-0.45256498559517	-0.41489586137614	-1.2094476565227
141	burckhardt_renaissance_1860	0.318	-0.13926	0.11575	0.80251	0.65873	0.74572	186930	157626	157626	99015	2447	Fachtext	Kunst	1860	Basel	Decker	-0.879363015117087	0.34942831173341	-1.12162751203798
142	burdach_propaedeutik_1800	0.51453	-0.25123	0.29022	0.82061	0.62532	0.743	55728	43762	43762	28617	1650	Fachtext	Medizin	1800	Leipzig	Wallishauser	1.02178423651352	-0.48210470092765	0.852854525107558
143	buri_causalitaet_1873	0.30225	-0.18472	0.27179	0.78087	0.59512	0.69947	45834	39716	39716	27270	373	Fachtext	Recht	1873	Leipzig	Voß	-1.0317217858553	0.0118245718426197	0.644281681956344
144	busch_max_1865	0.32853	-0.18256	0.15362	0.83756	0.74174	0.80764	2724	2136	2136	1478	0	Belletristik	Kinderliteratur	1865	München	Oldenbourg	-0.777500294109249	0.0278655766416541	-0.693051626517821
145	campe_robinson01_1779	0.31153	-0.06147	0.12752	0.7639	0.61201	0.66868	53328	44800	44800	35163	11	Belletristik	Roman	1779	Hamburg	s. e.	-0.941951030779072	0.927127276231971	-0.988426081550196
146	campe_robinson02_1780	0.46283	-0.18325	0.33602	0.81702	0.69694	0.79795	63742	54207	54207	41981	31	Belletristik	Roman	1780	Hamburg	Selbstverlag	0.521660525582351	0.0227413667752959	1.37117445003027
147	campe_theophron01_1783	0.47841	-0.13088	0.33076	0.86537	0.72283	0.77932	49605	42335	42335	31751	8	Fachtext	Pädagogik	1783	Hamburg	Vandenhoeck	0.67237478895387	0.411661469240775	1.31164687786666
148	campe_theophron02_1783	0.42168	-0.09127	0.34163	0.86071	0.73115	0.76192	34949	29506	29506	22716	2	Fachtext	Pädagogik	1783	Hamburg	Salfeld	0.123593007113927	0.70582082113418	1.43466298231884
149	cancrin_beschreibung_1767	0.3963	-0.28133	0.16231	0.79059	0.58833	0.57695	184761	149475	149475	107879	4571	Fachtext	Bergbau	1767	Frankfurt (Main)	Wiegandt, Hempel & Parey	-0.121922269161374	-0.70563907335864	-0.594706645129647
150	candidus_christus_1854	0.4783	-0.10152	0.14636	0.8584	0.6949	0.79121	16186	13997	13997	9469	11	Belletristik	Lyrik	1854	Leipzig	Jacobäer	0.671310695951889	0.629700312249873	-0.775213256538321
151	canitz_gedichte_1700	0.31691	0.07476	0.05527	0.83428	0.74269	0.78103	28468	24056	24056	17824	55	Belletristik	Lyrik	1700	Berlin	Bielcke	-0.889907209409446	1.93882453723774	-1.80608142163024
152	cantemir_geschichte_1745	0.32868	-0.03292	0.07656	0.77418	0.64434	0.63392	421030	355604	355604	250444	6088	Fachtext	Geschichte	1745	Hamburg	Vandenhoeck	-0.776049258197457	1.13915074244143	-1.56514187574368
153	carus_gynaekologie01_1820	0.40196	-0.41056	0.24734	0.8159	0.71772	0.70272	139242	118036	118036	75820	1269	Fachtext	Medizin	1820	Leipzig	Realschulbuchhandlung	-0.067169847423068	-1.66535159658976	0.367580324655902
154	carus_gynaekologie02_1820	0.40263	-0.42755	0.2363	0.81367	0.71209	0.70355	189578	160190	160190	105361	2530	Fachtext	Medizin	1820	Leipzig	Rhete	-0.0606885536837279	-1.79152598155995	0.242640325285886
155	carus_psyche_1846	0.30007	-0.12182	0.12788	0.79927	0.6265	0.69251	157066	139034	139034	99862	91	Fachtext	Medizin	1846	Pforzheim	Cotta	-1.05281017444002	0.478944572703392	-0.984351951135957
156	carus_zoologie_1872	0.42788	-0.29086	0.27333	0.69453	0.51566	0.66141	275209	231618	231618	141493	4557	Fachtext	Biologie	1872	München	Dümmler	0.183569158134685	-0.776412580643269	0.661709906506148
157	chamberlain_grundlagen01_1899	0.43526	-0.19133	0.27636	0.72365	0.57886	0.70427	224745	188304	188304	122961	1305	Fachtext	Gesellschaftswissenschaften	1899	München	Duncker und Humblot	0.254960124994879	-0.0372638733988701	0.696000504159331
158	chamberlain_grundlagen02_1899	0.44172	-0.19086	0.28187	0.723	0.58328	0.70715	219638	174669	174669	111935	7268	Fachtext	Gesellschaftswissenschaften	1899	München	Selbstverlag	0.317451404929412	-0.033773469576858	0.758357333555055
159	chamisso_schlemihl_1814	0.49169	-0.2469	0.34641	0.83746	0.74363	0.75254	25906	21450	21450	16351	7	Belletristik	Prosa	1814	Nürnberg	Duncker und Humblot	0.800839835011238	-0.449948427418475	1.4887583805968
160	chladni_geschichtswissenschaft_1752	0.29119	-0.10117	0.17024	0.78675	0.57981	0.61036	109596	89466	89466	67857	1650	Fachtext	Historiographie	1752	Leipzig	Dyck	-1.13871150041814	0.632299549138606	-0.504962605727091
161	christ_pomologie01_1809	0.68677	-0.59581	0.43081	0.8522	0.75611	0.77045	169322	136537	136537	93135	2233	Fachtext	Gartenbau	1809	Frankfurt (Main)	Weiß	2.68796040616118	-3.04109054984029	2.44391562215743
162	clauren_liebe_1827	0.53433	-0.26878	0.36338	0.83646	0.72923	0.73312	54783	45895	45895	33594	5	Belletristik	Roman	1827	Nordhausen	Richter	1.21332097687013	-0.612437864919805	1.68080836151248
163	clausewitz_krieg03_1834	0.43102	-0.37448	0.30149	0.78744	0.71793	0.6888	99342	88002	88002	64487	427	Fachtext	Militär	1834	Berlin	Haude und Spener	0.213944176554876	-1.397407405317	0.980397441131116
164	clausius_waermetheorie_1856	0.23706	-0.17125	0.04005	0.74489	0.59726	0.67256	23603	19268	19268	13079	560	Fachtext	Technik	1856	Leipzig	s. e.	-1.66234199312035	0.111858060103265	-1.97832660192115
165	collin_coriolan_1804	0.46518	0.00201	0.20881	0.82634	0.75352	0.75504	26422	19799	19799	14024	1	Belletristik	Drama	1804	Berlin	Spoor	0.544393421533767	1.39855458393693	-0.0684647999570257
166	conradi_adam_1889	0.35884	-0.08457	0.31482	0.72005	0.64889	0.76795	118329	94257	94257	67600	17	Belletristik	Roman	1889	Leipzig	Normalschul-Buchdruckerey	-0.484294304199701	0.75557764157563	1.13125343674727
167	corvinus_frauenzimmer_1715	0.36963	-0.31574	0.32827	0.70634	0.82469	0.79968	480656	398547	398547	260628	3157	Fachtext	Sonstiges	1715	Leipzig	Heckenast	-0.37991645427809	-0.961181191476592	1.28346747583483
168	curtius_alterthum01_1875	0.50603	-0.23241	0.32863	0.71999	0.55877	0.69144	124373	110197	110197	74931	76	Fachtext	Historiographie	1875	Berlin	Rhete	0.939558868178606	-0.342340020224952	1.28754160624907
169	curtius_sprachforschung_1885	0.36714	-0.22644	0.25614	0.66435	0.56092	0.65783	52707	43630	43630	27383	935	Fachtext	Philologie	1885	Leipzig	Sassenbach	-0.404003650413846	-0.298004465294287	0.467170179226204
170	daguerre_daguerrereotyp_1839	0.42045	-0.51139	0.29693	0.74973	0.67487	0.68148	16102	13999	13999	9810	77	Gebrauchsliteratur	Technik	1839	Stuttgart	Wiener Verlag	0.111694512637228	-2.41415461227802	0.928791789217414
171	dahlmann_geschichte_1845	0.3034	-0.10582	0.12405	0.78334	0.6719	0.74048	113897	98758	98758	67785	495	Fachtext	Historiographie	1845	Leipzig	Cotta	-1.02059717719823	0.597766830474018	-1.0276961719319
172	dahlmann_politik_1835	0.48218	-0.38492	0.24717	0.80697	0.73051	0.68794	89411	76720	76720	51246	611	Fachtext	Politik	1835	Göttingen	Trewendt & Granier	0.70884415820359	-1.47493892851233	0.365656429738066
173	darjes_cameralwissenschaften_1756	0.38695	-0.20448	0.20312	0.78293	0.59036	0.58958	192849	158669	158669	118954	1699	Fachtext	Ökonomie	1756	Jena	Lorentz;Rüdiger	-0.212370174329776	-0.134920916504103	-0.132858694559869
174	darwin_pflanzen_1876	0.29829	-0.35318	0.26727	0.70027	0.58673	0.71136	183146	154777	154777	104656	3510	Fachtext	Biologie	1876	Stuttgart	Trescher	-1.07002913392663	-1.23922527465986	0.59312871119978
175	daumer_krone_1859	0.40335	-0.1566	0.16952	0.82425	0.65381	0.73346	37959	32286	32286	21538	233	Fachtext	Philosophie	1859	Münster	Rudiger	-0.0537235813071237	0.220654689874494	-0.51311086655557
176	davidis_kochbuch_1849	0.26061	-0.39477	0.36758	0.80495	0.77026	0.77541	160078	130155	130155	83850	3697	Fachtext	Gesellschaftswissenschaften	1849	Bielefeld	Bohn	-1.43452935496892	-1.54808888095238	1.72833988301195
177	decker_baumeister01_1711	0.4356	-0.22775	0.18283	0.64413	0.70023	0.70327	8655	7394	7394	4941	2	Fachtext	Kunst	1711	Augsburg	Cotta	0.258249139728275	-0.307733037649257	-0.362481211517987
178	delbrueck_sprachforschung_1885	0.33286	-0.18163	0.25666	0.66627	0.5955	0.64993	14805	12554	12554	8387	108	Fachtext	Sprachwissenschaft	1885	Leipzig	Cotta	-0.735613724122171	0.0347721203745716	0.473055034268995
179	devrient_nationaltheater_1849	0.29568	-0.08973	0.12357	0.80714	0.62488	0.71346	15557	13643	13643	9110	13	Fachtext	Reformschrift	1849	Leipzig	Cotta	-1.09527715879182	0.717257463444603	-1.03312834581755
180	diefenbach_reformation_1897	0.39303	-0.12701	0.27066	0.78791	0.65382	0.72478	19942	16594	16594	11077	167	Gebrauchsliteratur	Politik	1897	Mainz	Cotta;Kröner	-0.153554852038451	0.440401602839045	0.631493439267204
181	diesterweg_universitaeten_1836	0.49711	-0.33309	0.30947	0.82724	0.73498	0.69193	24533	20745	20745	14858	67	Fachtext	Pädagogik	1836	Essen	Matzdorff	0.853270599290675	-1.09002907724661	1.0707073319801
182	dilthey_geisteswissenschaften_1883	0.51219	-0.32215	0.27074	0.69273	0.51089	0.64091	172537	151906	151906	96179	1022	Fachtext	Philosophie	1883	Leipzig	Friedrich	0.999148076289554	-1.00878435849595	0.632398801581479
183	dohm_juden02_1783	0.42264	-0.13408	0.2995	0.84144	0.69284	0.74386	74877	64638	64638	47260	279	Fachtext	Gesellschaftswissenschaften	1783	Berlin;Stettin	Cotta	0.132879636949399	0.38789701768665	0.957876553563514
184	doyle_fechtkunst_1715	0.25212	-0.097	0.19917	0.72808	0.68905	0.65918	10104	8631	8631	6274	76	N.A.	N.A.	1715	Frankfurt (Main);Nürnberg	Rüdiger	-1.51665798757638	0.663267600070075	-0.177560958827221
185	dronke_polizeigeschichten_1846	0.31626	-0.10262	0.20379	0.80516	0.68528	0.77672	36487	31088	31088	22633	40	Belletristik	Prosa	1846	Leipzig	Breitkopf;Hartknoch	-0.89619503169388	0.621531282028143	-0.125276285177812
186	droste_gedichte_1844	0.42918	-0.23074	0.10546	0.79963	0.72028	0.79584	99951	82001	82001	54521	169	Belletristik	Lyrik	1844	Stuttgart;Tübingen	N. N.	0.196144802703554	-0.329937947070143	-1.23807973971166
187	droste_letzte_1860	0.39024	-0.1787	0.151	0.81453	0.70309	0.78369	51978	42948	42948	29869	64	Belletristik	Prosa	1860	Hannover	Cuno	-0.180544119997793	0.0565314463288176	-0.722702242310343
188	droysen_alexander_1833	0.52153	-0.40724	0.23678	0.82482	0.73722	0.7062	223799	193111	193111	126219	618	Fachtext	Historiographie	1833	Hamburg	Weidmann	1.0894992457305	-1.64069597810236	0.248072499171538
189	droysen_historik_1868	0.41506	-0.13384	0.17006	0.78921	0.59347	0.70338	27657	23239	23239	15601	130	Fachtext	Historiographie	1868	Leipzig	Weldige	0.0595539555401484	0.389679351553209	-0.506999670934211
190	drude_pflanzengeographie_1890	0.45297	-0.36945	0.2478	0.70025	0.52996	0.7052	195574	163432	163432	93007	3424	Fachtext	Biologie	1890	Stuttgart	Lentner	0.426279098313853	-1.36005265803036	0.372786157962986
191	druskowitz_religionsersatz_1886	0.42712	-0.20189	0.31341	0.72072	0.56127	0.67695	27546	23668	23668	15747	126	Gebrauchsliteratur	Philosophie	1886	Heidelberg	Reclam	0.17621724284827	-0.115686563527483	1.11529642595816
192	dubois_naturerkennen_1872	0.38291	-0.21601	0.2428	0.69856	0.53713	0.68065	8679	7390	7390	4482	59	Fachtext	Philosophie	1872	Leipzig	Knuber	-0.251451408220722	-0.22054720601006	0.316201013320768
193	duras_urika_1824	0.43612	-0.15748	0.35285	0.82764	0.72644	0.74037	14495	11884	11884	9003	134	Belletristik	Roman	1824	Frankfurt (Main)	Dyck	0.263279397555823	0.21411946569711	1.56164004689597
194	ebbinghaus_gedaechtnis_1885	0.35062	-0.25865	0.27308	0.65733	0.50918	0.64547	38818	33024	33024	22165	708	Fachtext	Medizin	1885	Leipzig	Bailliar	-0.563811072165933	-0.537208522968778	0.658880649274037
195	ebeling_betrachtungen01_1747	0.51778	-0.15039	0.11394	0.8363	0.7176	0.68199	72459	60904	60904	42484	98	Belletristik	Lyrik	1747	Hildesheim	Zetzner	1.05322334793569	0.266772578671718	-1.14211133439846
196	ebeling_betrachtungen02_1747	0.49385	-0.13547	0.09827	0.85245	0.73281	0.71723	65757	55079	55079	39091	103	Belletristik	Lyrik	1747	Hildesheim	Brockhaus	0.821734752141051	0.377574334042827	-1.31944917770717
197	ebeling_betrachtungen03_1747	0.45468	-0.10385	0.11402	0.8404	0.70059	0.68998	63501	53391	53391	38652	94	Belletristik	Lyrik	1747	Hildesheim	Hertz	0.442820907708288	0.612396820962026	-1.14120597208418
198	ebeling_betrachtungen04_1747	0.48944	-0.13155	0.09413	0.82995	0.70185	0.68695	59179	49139	49139	34369	579	Belletristik	Lyrik	1747	Hildesheim	Duncker und Humblot	0.779074296334349	0.40668578719663	-1.36630167747092
199	ebers_koenigstochter01_1864	0.39916	-0.09631	0.17543	0.83703	0.68103	0.78153	65375	52429	52429	35889	554	Belletristik	Roman	1864	Stuttgart	Meidinger	-0.0942558511098621	0.668391809936433	-0.446227225588469
200	ebers_koenigstochter02_1864	0.41597	-0.08254	0.17977	0.84491	0.69008	0.78924	73975	60204	60204	41872	341	Belletristik	Roman	1864	Stuttgart	Nonne	0.0683569067383567	0.770653215530278	-0.397111320039024
201	ebers_koenigstochter03_1864	0.39726	-0.09505	0.16922	0.8416	0.6881	0.78887	86590	70845	70845	48613	578	Belletristik	Roman	1864	Stuttgart	Akademische Buchhandlung	-0.112635639325901	0.67774906273587	-0.516505975234103
202	eckermann_goethe01_1836	0.50539	-0.27848	0.40894	0.77573	0.69934	0.69382	88906	76684	76684	58213	132	Belletristik	(Auto)biographie	1836	Leipzig	Vieweg	0.933367781621624	-0.684473858693247	2.19641219949237
203	eckermann_goethe02_1836	0.52753	-0.31386	0.39048	0.77501	0.70159	0.70346	81069	68968	68968	51729	167	Belletristik	(Auto)biographie	1836	Leipzig	Kunz	1.14754068220221	-0.947219576188543	1.9874998454733
204	eckermann_goethe03_1848	0.3701	-0.11062	0.28757	0.79025	0.64737	0.74437	87711	74809	74809	55946	153	Belletristik	(Auto)biographie	1848	Magdeburg	Veit	-0.375369875087806	0.56212015314283	0.822864398447183
205	eichendorff_ahnung_1815	0.54075	-0.38999	0.30805	0.83613	0.7484	0.75999	114091	98364	98364	72108	51	Belletristik	Roman	1815	Nürnberg	Felix	1.27542531389486	-1.5125907314434	1.05463715090171
206	eichendorff_dichter_1834	0.52872	-0.38393	0.27606	0.82153	0.744	0.76085	88907	76106	76106	54715	4	Belletristik	Prosa	1834	Berlin	Duncker und Humblot	1.15905223376909	-1.46758680131278	0.692605395480799
207	eichendorff_gedichte_1837	0.6145	-0.42456	0.23669	0.85594	0.77771	0.78742	56606	46937	46937	32314	334	Belletristik	Lyrik	1837	Berlin	Lanck	1.98885130385953	-1.76932107213906	0.247053966567979
208	eichendorff_taugenichts_1826	0.55958	-0.40982	0.30611	0.84344	0.75928	0.77301	64009	54339	54339	40134	81	Belletristik	Prosa	1826	Berlin	Weigel und Schneider	1.45757868868855	-1.65985606716787	1.03268211478052
209	eiteritz_affe_1719	0.33738	-0.05667	0.18623	0.78195	0.71823	0.75638	233105	200181	200181	142269	451	Fachtext	Alchemie, Medizin	1719	Frankfurt (Main)	Meyer	-0.691889175313489	0.962773953563159	-0.324003313161279
210	ernst_nordamerika_1820	0.4852	-0.42701	0.28406	0.80176	0.69758	0.71916	34510	28812	28812	19462	887	Fachtext	Geographie	1820	Hildesheim	Vieweg	0.738058347894347	-1.78751573036019	0.783141626908346
211	eschstruth_katz_1886	0.4367	-0.12082	0.24211	0.78625	0.73922	0.8357	42766	34668	34668	22785	32	Belletristik	Roman	1886	Berlin	N. N.	0.268890069748087	0.486370963814056	0.308392263360142
212	estor_rechtsgelehrsamkeit01_1757	0.4085	-0.22975	0.12647	0.83724	0.6116	0.59911	329540	257827	257827	155310	15926	Fachtext	Recht	1757	Marburg	Andreae;Oehrling	-0.00390468166891276	-0.322585819870585	-1.00030896192506
213	estor_rechtsgelehrsamkeit02_1758	0.38287	-0.1906	0.11678	0.84057	0.60989	0.59386	358107	272018	272018	161361	21416	Fachtext	Recht	1758	Marburg	Mäcken	-0.251838351130534	-0.0318426078880853	-1.10997097224168
214	estor_rechtsgelehrsamkeit03_1767	0.36526	-0.18747	0.11775	0.82832	0.60705	0.59092	459788	347437	347437	212115	21058	Fachtext	Recht	1767	Frankfurt (Main)	Breitkopf und Härtel	-0.42218996717498	-0.00859800371170665	-1.09899345418109
215	euler_algebra02_1770	0.19904	-0.30032	0.23338	0.70771	0.53227	0.57197	115182	74994	74994	57795	8099	Fachtext	Mathematik	1770	St. Petersburg	Rüdiger	-2.03013122889603	-0.846666240550151	0.209594600814831
216	euler_rechenkunst01_1738	0.28578	-0.106	0.15233	0.65284	0.58526	0.58942	59075	48843	48843	37728	2756	N.A.	N.A.	1738	St. Petersburg	Weidmann	-1.19104552897013	0.596430080074098	-0.707650593835514
217	euler_rechenkunst02_1740	0.27297	-0.08819	0.15815	0.66953	0.58332	0.59871	41871	33182	33182	23797	2323	Fachtext	Mathematik	1740	St. Petersburg	Hirschwald	-1.31496399583721	0.728694105755026	-0.641785485471972
218	eytelwein_faschinenwerke_1800	0.38342	-0.24959	0.20519	0.87843	0.71471	0.79164	53642	44921	44921	31770	1008	Fachtext	Technik	1800	Berlin	Cotta	-0.246517886120628	-0.469925419506161	-0.109432444677991
